"ContentKey","Prey_OS_ID","PreyWt","Prey_Count","OS_ID","Length","Trawl_ID","Year","Start.Depth","End.Depth","Study.Area","Scientific.Name","CommonName","Start.Lat.Degree","Start.Lat.Minutes","Start.Long.Degree","Start.Long.Minutes","FishKey","region","pred.name","depth","length.range"
"62114089_892_3_1_-1198_1489",9998,NA,NA,892,48.1,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1198","EAZ","Greenland halibut","500-750 m","46-50"
"62114089_892_3_1_-1199_1490",9998,NA,NA,892,48.9,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1199","EAZ","Greenland halibut","500-750 m","46-50"
"62114089_892_3_1_-1200_1488",4769,17.137,1,892,43.8,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1200","EAZ","Greenland halibut","500-750 m","41-45"
"62114089_892_3_1_-1201_1484",8020,5.606,NA,892,42.3,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1201","EAZ","Greenland halibut","500-750 m","41-45"
"62114089_892_3_1_-1201_1485",6000,0.345,NA,892,42.3,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1201","EAZ","Greenland halibut","500-750 m","41-45"
"62114089_892_3_1_-1201_1486",9980,3.557,NA,892,42.3,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1201","EAZ","Greenland halibut","500-750 m","41-45"
"62114089_892_3_1_-1202_1487",9998,NA,NA,892,42.9,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1202","EAZ","Greenland halibut","500-750 m","41-45"
"62114089_892_3_1_-1203_1483",8020,4.495,NA,892,36.5,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1203","EAZ","Greenland halibut","500-750 m","36-40"
"62114089_892_3_1_-1204_1482",9998,NA,NA,892,40.3,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1204","EAZ","Greenland halibut","500-750 m","36-40"
"62114089_892_3_1_-1205_1481",9980,1.607,NA,892,39.4,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1205","EAZ","Greenland halibut","500-750 m","36-40"
"62114089_892_3_1_-1206_1479",9998,NA,NA,892,35.7,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1206","EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1207_1475",999,0.183,NA,892,31.3,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1207","EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1207_1476",451,0,NA,892,31.3,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1207","EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1207_1477",451,0,NA,892,31.3,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1207","EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1207_1478",6000,0.029,NA,892,31.3,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1207","EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1208_1480",9998,NA,NA,892,33.5,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1208","EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1209_1469",6967,0.09,NA,892,22.1,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1209","EAZ","Greenland halibut","500-750 m","21-25"
"62114089_892_3_1_-1209_1470",9980,0.156,NA,892,22.1,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1209","EAZ","Greenland halibut","500-750 m","21-25"
"62114089_892_3_1_-1210_1474",9998,NA,NA,892,24,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1210","EAZ","Greenland halibut","500-750 m","21-25"
"62114089_892_3_1_-1211_1471",6930,0.215,NA,892,24.8,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1211","EAZ","Greenland halibut","500-750 m","21-25"
"62114089_892_3_1_-1212_1473",9980,0.689,NA,892,19.9,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1212","EAZ","Greenland halibut","500-750 m","16-20"
"62114089_892_3_1_-1213_1472",6930,0.847,1,892,20.4,62114089,2019,603,604,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,44.19,65,36.7696,"62114089_892_3_1_-1213","EAZ","Greenland halibut","500-750 m","16-20"
"62114090_794_3_1_-1242_105",6000,0.008,NA,794,13.5,62114090,2019,421,427,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",60,42.277,65,30.9406,"62114090_794_3_1_-1242","EAZ","Redfish","400-500 m","11-15"
"62114090_794_3_1_-1243_106",7933,0.64,2,794,24.4,62114090,2019,421,427,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",60,42.277,65,30.9406,"62114090_794_3_1_-1243","EAZ","Redfish","400-500 m","21-25"
"62114090_794_3_1_-1243_107",7935,2.645,4,794,24.4,62114090,2019,421,427,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",60,42.277,65,30.9406,"62114090_794_3_1_-1243","EAZ","Redfish","400-500 m","21-25"
"62114090_892_3_1_-1214_1381",9998,NA,NA,892,12.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1214","EAZ","Greenland halibut","400-500 m","11-15"
"62114090_892_3_1_-1215_1384",6967,0.277,NA,892,12.4,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1215","EAZ","Greenland halibut","400-500 m","11-15"
"62114090_892_3_1_-1216_1382",9998,NA,NA,892,14.1,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1216","EAZ","Greenland halibut","400-500 m","11-15"
"62114090_892_3_1_-1217_1383",4950,0.039,NA,892,20.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1217","EAZ","Greenland halibut","400-500 m","16-20"
"62114090_892_3_1_-1218_1386",9998,NA,NA,892,25.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1218","EAZ","Greenland halibut","400-500 m","21-25"
"62114090_892_3_1_-1219_1394",7933,0.25,1,892,25.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1219","EAZ","Greenland halibut","400-500 m","21-25"
"62114090_892_3_1_-1219_1395",999,7.486,NA,892,25.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1219","EAZ","Greenland halibut","400-500 m","21-25"
"62114090_892_3_1_-1219_1396",999,0,NA,892,25.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1219","EAZ","Greenland halibut","400-500 m","21-25"
"62114090_892_3_1_-1220_1385",9998,NA,NA,892,25.4,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1220","EAZ","Greenland halibut","400-500 m","21-25"
"62114090_892_3_1_-1221_1388",8020,0.818,NA,892,30.9,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1221","EAZ","Greenland halibut","400-500 m","26-30"
"62114090_892_3_1_-1222_1391",6967,0.067,NA,892,30.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1222","EAZ","Greenland halibut","400-500 m","26-30"
"62114090_892_3_1_-1222_1392",853,3.317,1,892,30.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1222","EAZ","Greenland halibut","400-500 m","26-30"
"62114090_892_3_1_-1222_1393",999,0,NA,892,30.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1222","EAZ","Greenland halibut","400-500 m","26-30"
"62114090_892_3_1_-1223_1387",8020,0.998,NA,892,29.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1223","EAZ","Greenland halibut","400-500 m","26-30"
"62114090_892_3_1_-1224_1389",9998,NA,NA,892,31.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1224","EAZ","Greenland halibut","400-500 m","31-35"
"62114090_892_3_1_-1225_1390",8020,1.833,NA,892,31.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1225","EAZ","Greenland halibut","400-500 m","31-35"
"62114090_892_3_1_-1226_1429",999,2.381,NA,892,32.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1226","EAZ","Greenland halibut","400-500 m","31-35"
"62114090_892_3_1_-1226_1430",999,0,NA,892,32.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1226","EAZ","Greenland halibut","400-500 m","31-35"
"62114090_892_3_1_-1226_1431",999,0,NA,892,32.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1226","EAZ","Greenland halibut","400-500 m","31-35"
"62114090_892_3_1_-1227_1434",6000,0.005,NA,892,40.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1227","EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1227_1435",999,0.102,NA,892,40.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1227","EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1227_1436",999,0,NA,892,40.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1227","EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1227_1437",9980,3.609,NA,892,40.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1227","EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1228_1444",9998,NA,NA,892,36.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1228","EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1229_1446",9980,1.503,NA,892,39.9,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1229","EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1230_1445",9998,NA,NA,892,44.8,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1230","EAZ","Greenland halibut","400-500 m","41-45"
"62114090_892_3_1_-1231_1432",7935,0.733,1,892,45,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1231","EAZ","Greenland halibut","400-500 m","41-45"
"62114090_892_3_1_-1232_1433",9998,NA,NA,892,44.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1232","EAZ","Greenland halibut","400-500 m","41-45"
"62114090_892_3_1_-1233_1438",6000,0.01,NA,892,47.1,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1233","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1233_1439",7935,0.399,1,892,47.1,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1233","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1233_1440",999,3.849,NA,892,47.1,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1233","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1233_1441",436,0,NA,892,47.1,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1233","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1233_1442",436,0,NA,892,47.1,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1233","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1233_1443",9980,8.059,NA,892,47.1,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1233","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1234_1457",7935,0.765,1,892,50.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1234","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1234_1458",999,1.121,NA,892,50.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1234","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1234_1459",6000,0.136,NA,892,50.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1234","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1234_1460",6930,17.463,NA,892,50.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1234","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1234_1461",7933,0.19,NA,892,50.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1234","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1235_1448",7935,1.02,1,892,48,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1235","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1236_1451",999,10.641,NA,892,52.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1236","EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1236_1452",999,0,NA,892,52.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1236","EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1236_1453",999,0,NA,892,52.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1236","EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1236_1454",6080,0.099,NA,892,52.2,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1236","EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1237_1450",8020,8.03,1,892,52.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1237","EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1238_1462",9998,NA,NA,892,59.4,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1238","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1239_1455",8112,7.054,1,892,58.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1239","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1239_1456",892,11.135,1,892,58.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1239","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1240_1465",859,1.699,1,892,59.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1240","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1240_1466",859,4.661,1,892,59.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1240","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1240_1467",8112,3.248,1,892,59.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1240","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1240_1468",7935,0.544,1,892,59.6,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1240","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1241_1449",8112,9.261,2,892,63.1,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1241","EAZ","Greenland halibut","400-500 m","61-65"
"62114090_892_3_1_-1244_1463",859,15.738,1,892,53.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1244","EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1244_1464",8112,10.382,2,892,53.3,62114090,2019,421,427,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",60,42.277,65,30.9406,"62114090_892_3_1_-1244","EAZ","Greenland halibut","400-500 m","51-55"
"62114093_794_3_1_-1275_272",9998,NA,NA,794,27.7,62114093,2019,506,504,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,55.3992,63,25.6676,"62114093_794_3_1_-1275","EAZ","Redfish","500-750 m","26-30"
"62114093_794_3_1_-1276_274",9998,NA,NA,794,27.9,62114093,2019,506,504,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,55.3992,63,25.6676,"62114093_794_3_1_-1276","EAZ","Redfish","500-750 m","26-30"
"62114093_794_3_1_-1277_271",9998,NA,NA,794,25,62114093,2019,506,504,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,55.3992,63,25.6676,"62114093_794_3_1_-1277","EAZ","Redfish","500-750 m","21-25"
"62114093_794_3_1_-1278_273",9998,NA,NA,794,28.4,62114093,2019,506,504,"RISA","SEBASTES MENTELLA","DEEP WATER REDFISH",61,55.3992,63,25.6676,"62114093_794_3_1_-1278","EAZ","Redfish","500-750 m","26-30"
"62114093_89_3_1_-1274_279",8196,59.555,2,89,46.5,62114093,2019,506,504,"RISA","RAJA SP","SKATE",61,55.3992,63,25.6676,"62114093_89_3_1_-1274","EAZ","Skate","500-750 m","46-50"
"62114096_89_3_1_-1292_1592",6996,0.319,1,89,48,62114096,2019,248,239,"RISA","RAJA SP","SKATE",62,24.5219,63,23.3753,"62114096_89_3_1_-1292","EAZ","Skate","200-300 m","46-50"
"62114096_89_3_1_-1292_1593",999,3.381,NA,89,48,62114096,2019,248,239,"RISA","RAJA SP","SKATE",62,24.5219,63,23.3753,"62114096_89_3_1_-1292","EAZ","Skate","200-300 m","46-50"
"62114096_89_3_1_-1292_1594",999,0,NA,89,48,62114096,2019,248,239,"RISA","RAJA SP","SKATE",62,24.5219,63,23.3753,"62114096_89_3_1_-1292","EAZ","Skate","200-300 m","46-50"
"62114096_89_3_1_-1293_1595",9998,NA,NA,89,46.8,62114096,2019,248,239,"RISA","RAJA SP","SKATE",62,24.5219,63,23.3753,"62114096_89_3_1_-1293","EAZ","Skate","200-300 m","46-50"
"62114096_892_3_1_-1295_1557",6967,0.075,2,892,12.1,62114096,2019,248,239,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,24.5219,63,23.3753,"62114096_892_3_1_-1295","EAZ","Greenland halibut","200-300 m","11-15"
"62114096_892_3_1_-1295_1558",6967,0.195,NA,892,12.1,62114096,2019,248,239,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,24.5219,63,23.3753,"62114096_892_3_1_-1295","EAZ","Greenland halibut","200-300 m","11-15"
"62114096_892_3_1_-1296_1562",6967,0.133,7,892,11.9,62114096,2019,248,239,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,24.5219,63,23.3753,"62114096_892_3_1_-1296","EAZ","Greenland halibut","200-300 m","11-15"
"62114096_892_3_1_-1296_1563",6967,0.164,NA,892,11.9,62114096,2019,248,239,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,24.5219,63,23.3753,"62114096_892_3_1_-1296","EAZ","Greenland halibut","200-300 m","11-15"
"62114096_892_3_1_-1297_1565",6967,0.057,NA,892,12.4,62114096,2019,248,239,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,24.5219,63,23.3753,"62114096_892_3_1_-1297","EAZ","Greenland halibut","200-300 m","11-15"
"62114096_892_3_1_-1298_1566",9998,NA,NA,892,16.4,62114096,2019,248,239,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,24.5219,63,23.3753,"62114096_892_3_1_-1298","EAZ","Greenland halibut","200-300 m","16-20"
"62114096_892_3_1_-1299_1567",6967,0.072,1,892,23.1,62114096,2019,248,239,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,24.5219,63,23.3753,"62114096_892_3_1_-1299","EAZ","Greenland halibut","200-300 m","21-25"
"62114096_892_3_1_-1300_1596",8111,5.839,1,892,36.4,62114096,2019,248,239,"RISA","REINHARDTIUS HIPPOGLOSSOIDES","GREENLAND HALIBUT, TURBOT",62,24.5219,63,23.3753,"62114096_892_3_1_-1300","EAZ","Greenland halibut","200-300 m","36-40"
"62114021_792_3_1_-152_1549",9998,NA,NA,792,28,62114021,2019,720,695,"2G","SEBASTES SP","REDFISH",58,8.3283,59,47.3471,"62114021_792_3_1_-152","SFA4","Redfish","500-750 m","26-30"
